transaction_id,date,client_id,banque,categorie,type,montant,solde_apres,ville,canal
TXN001823,2024-01-12,CLIENT_0044,LCL,Salaire,Crédit,2941.39,11316.44,Bordeaux,Mobile
TXN001824,2024-11-11,CLIENT_0070,LCL,Alimentation,Crédit,501.33,10977.07,Lyon,Carte bancaire
TXN001825,2024-05-06,CLIENT_0045,Société Générale,Épargne,Débit,-1151.47,2067.46,Lille,Carte bancaire
TXN001826,2024-01-02,CLIENT_0099,LCL,Santé,Débit,-1090.81,12843.88,Bordeaux,Virement
TXN001827,2024-02-21,CLIENT_0099,La Banque Postale,Transport,Débit,-1113.11,1830.98,Nantes,Carte bancaire
TXN001828,2024-10-04,CLIENT_0135,Crédit Agricole,Loisirs,Débit,-1684.91,6268.08,Toulouse,Carte bancaire
TXN001829,2024-09-12,CLIENT_0156,Société Générale,Salaire,Crédit,3097.41,12492.39,Toulouse,Virement
TXN001830,2024-12-26,CLIENT_0104,Société Générale,Transport,Débit,-1748.83,5353.8,Bordeaux,Prélèvement
TXN001831,2024-06-29,CLIENT_0098,La Banque Postale,Épargne,Débit,-1788.76,13426.02,Strasbourg,Carte bancaire
TXN001832,2024-12-17,CLIENT_0116,BNP Paribas,Remboursement,Crédit,1258.16,10312.5,Nantes,Mobile
TXN001833,2024-06-25,CLIENT_0109,BNP Paribas,Shopping,Débit,-1229.94,10724.77,Nantes,Prélèvement
TXN001834,2024-06-27,CLIENT_0041,Société Générale,Santé,Débit,-2279.44,3527.82,Bordeaux,Mobile
TXN001835,2024-11-26,CLIENT_0010,LCL,Salaire,Crédit,3015.57,12057.2,Toulouse,Carte bancaire
TXN001836,2024-04-27,CLIENT_0142,BNP Paribas,Transport,Débit,-401.09,9039.47,Lille,Carte bancaire
TXN001837,2024-09-25,CLIENT_0072,Société Générale,Loisirs,Débit,-736.42,12806.75,Bordeaux,Espèces
TXN001838,2024-06-08,CLIENT_0014,La Banque Postale,Logement,Débit,-583.38,930.2,Marseille,Prélèvement
TXN001839,2024-10-07,CLIENT_0061,BNP Paribas,Virement,Crédit,4712.98,13371.29,Bordeaux,Mobile
TXN001840,2024-12-30,CLIENT_0046,La Banque Postale,Transport,Débit,-258.27,12167.99,Lyon,Espèces
TXN001841,2024-10-10,CLIENT_0063,BNP Paribas,Shopping,Débit,-386.03,13948.33,Toulouse,Virement
TXN001842,2024-05-19,CLIENT_0015,LCL,Salaire,Crédit,4075.86,7264.15,Marseille,Virement
TXN001843,2024-01-25,CLIENT_0156,Crédit Agricole,Virement,Crédit,821.75,1550.51,Lille,Espèces
TXN001844,2024-05-05,CLIENT_0064,Société Générale,Virement,Crédit,916.97,1203.08,Paris,Carte bancaire
TXN001845,2024-07-12,CLIENT_0174,LCL,Logement,Débit,-1154.63,11881.99,Nantes,Mobile
TXN001846,2024-08-26,CLIENT_0184,LCL,Salaire,Crédit,1801.98,8885.52,Lille,Mobile
TXN001847,2024-07-27,CLIENT_0053,BNP Paribas,Logement,Débit,-1251.82,11975.0,Toulouse,Prélèvement
TXN001848,2024-02-29,CLIENT_0077,Crédit Agricole,Remboursement,Crédit,4525.62,5429.87,Paris,Prélèvement
TXN001849,2024-09-06,CLIENT_0193,Société Générale,Santé,Débit,-542.85,11513.62,Strasbourg,Mobile
TXN001850,2024-03-12,CLIENT_0113,Crédit Agricole,Loisirs,Débit,-360.08,13457.81,Strasbourg,Espèces
TXN001851,2024-08-26,CLIENT_0034,LCL,Virement,Crédit,1889.26,2672.73,Paris,Virement
TXN001852,2024-03-15,CLIENT_0099,LCL,Transport,Débit,-137.53,6708.89,Lyon,Mobile
TXN001853,2024-05-30,CLIENT_0123,BNP Paribas,Shopping,Débit,-1381.26,128.13,Toulouse,Prélèvement
TXN001854,2024-04-09,CLIENT_0038,La Banque Postale,Loisirs,Crédit,871.43,14877.54,Lille,Carte bancaire
TXN001855,2024-01-13,CLIENT_0007,LCL,Salaire,Crédit,1132.53,7576.91,Nantes,Prélèvement
TXN001856,2024-11-09,CLIENT_0095,BNP Paribas,Virement,Crédit,1767.28,4561.44,Lyon,Espèces
TXN001857,2024-09-06,CLIENT_0187,La Banque Postale,Épargne,Débit,-95.21,11579.27,Lyon,Virement
TXN001858,2024-07-12,CLIENT_0069,Société Générale,Shopping,Débit,-1102.45,10699.42,Marseille,Virement
TXN001859,2024-02-17,CLIENT_0011,BNP Paribas,Remboursement,Crédit,1950.25,5613.19,Lille,Carte bancaire
TXN001860,2024-03-09,CLIENT_0039,LCL,Santé,Débit,-488.19,11891.81,Lille,Virement
TXN001861,2024-01-01,CLIENT_0017,Société Générale,Transport,Débit,-98.47,10772.19,Strasbourg,Virement
TXN001862,2024-12-10,CLIENT_0088,La Banque Postale,Virement,Crédit,615.47,9875.97,Toulouse,Espèces
TXN001863,2024-05-12,CLIENT_0190,Crédit Agricole,Remboursement,Crédit,2814.91,13282.14,Toulouse,Mobile
TXN001864,2024-03-20,CLIENT_0153,Société Générale,Remboursement,Crédit,2624.24,3823.95,Bordeaux,Carte bancaire
TXN001865,2024-08-10,CLIENT_0077,LCL,Virement,Crédit,1397.33,14069.07,Nantes,Carte bancaire
TXN001866,2024-10-29,CLIENT_0143,Société Générale,Loisirs,Débit,-647.82,12273.07,Bordeaux,Virement
TXN001867,2024-08-25,CLIENT_0106,LCL,Logement,Crédit,3502.04,7340.58,Nantes,Mobile
TXN001868,2024-06-18,CLIENT_0170,BNP Paribas,Loisirs,Débit,-410.3,6958.19,Toulouse,Carte bancaire
TXN001869,2024-08-11,CLIENT_0008,Crédit Agricole,Épargne,Débit,-389.34,6834.2,Toulouse,Carte bancaire
TXN001870,2024-06-06,CLIENT_0102,La Banque Postale,Santé,Débit,-2494.51,13881.45,Bordeaux,Espèces
TXN001871,2024-08-08,CLIENT_0041,La Banque Postale,Santé,Débit,-1528.38,2055.86,Toulouse,Mobile
TXN001872,2024-07-11,CLIENT_0039,La Banque Postale,Transport,Débit,-210.36,10930.17,Nantes,Espèces
TXN001873,2024-02-17,CLIENT_0035,Crédit Agricole,Logement,Crédit,60.33,2252.38,Toulouse,Prélèvement
TXN001874,2024-12-07,CLIENT_0080,Crédit Agricole,Remboursement,Crédit,483.22,2060.93,Lyon,Carte bancaire
TXN001875,2024-10-25,CLIENT_0050,Société Générale,Transport,Crédit,3091.1,12232.16,Nantes,Espèces
TXN001876,2024-02-25,CLIENT_0157,Crédit Agricole,Loisirs,Débit,-1540.51,7654.36,Marseille,Carte bancaire
TXN001877,2024-08-24,CLIENT_0199,La Banque Postale,Remboursement,Crédit,4269.36,1939.61,Lyon,Espèces
TXN001878,2024-11-06,CLIENT_0171,Société Générale,Santé,Débit,-84.92,12708.42,Strasbourg,Espèces
TXN001879,2024-07-02,CLIENT_0103,LCL,Salaire,Crédit,1566.67,9629.09,Bordeaux,Prélèvement
TXN001880,2024-12-07,CLIENT_0010,BNP Paribas,Shopping,Débit,-1155.91,10400.14,Paris,Mobile
TXN001881,2024-03-01,CLIENT_0019,Crédit Agricole,Logement,Débit,-1125.06,1814.57,Toulouse,Prélèvement
TXN001882,2024-10-23,CLIENT_0165,La Banque Postale,Santé,Débit,-1091.16,1400.59,Lille,Virement
TXN001883,2024-08-30,CLIENT_0013,BNP Paribas,Alimentation,Débit,-980.03,4848.83,Lille,Espèces
TXN001884,2024-04-05,CLIENT_0182,Crédit Agricole,Virement,Crédit,2344.34,14481.56,Strasbourg,Virement
TXN001885,2024-06-16,CLIENT_0180,Société Générale,Épargne,Débit,-2395.37,11148.47,Paris,Virement
TXN001886,2024-05-08,CLIENT_0011,Société Générale,Épargne,Débit,-2189.42,4685.62,Bordeaux,Mobile
TXN001887,2024-11-05,CLIENT_0185,Société Générale,Virement,Crédit,4787.46,13563.26,Nantes,Carte bancaire
TXN001888,2024-01-05,CLIENT_0001,BNP Paribas,Shopping,Débit,-2001.52,5281.87,Strasbourg,Mobile
TXN001889,2024-04-13,CLIENT_0191,La Banque Postale,Santé,Débit,-1702.49,12795.5,Lille,Mobile
TXN001890,2024-07-19,CLIENT_0157,Société Générale,Salaire,Crédit,4968.47,8993.19,Nantes,Carte bancaire
TXN001891,2024-08-20,CLIENT_0194,LCL,Remboursement,Crédit,2758.26,7851.28,Paris,Prélèvement
TXN001892,2024-06-19,CLIENT_0122,LCL,Alimentation,Débit,-1569.47,11773.49,Strasbourg,Mobile
TXN001893,2024-10-19,CLIENT_0068,Crédit Agricole,Santé,Crédit,4182.27,2954.94,Paris,Virement
TXN001894,2024-12-08,CLIENT_0136,Société Générale,Remboursement,Crédit,1308.0,3613.17,Paris,Virement
TXN001895,2024-08-18,CLIENT_0071,La Banque Postale,Santé,Débit,-1077.88,14358.88,Nantes,Carte bancaire
TXN001896,2024-09-13,CLIENT_0149,Société Générale,Loisirs,Débit,-1659.97,7197.85,Lille,Carte bancaire
TXN001897,2024-04-30,CLIENT_0052,BNP Paribas,Épargne,Débit,-824.83,7948.48,Nantes,Carte bancaire
TXN001898,2024-06-17,CLIENT_0192,Crédit Agricole,Santé,Crédit,152.42,1513.1,Marseille,Prélèvement
TXN001899,2024-12-09,CLIENT_0042,Crédit Agricole,Loisirs,Débit,-2265.36,2663.45,Lyon,Prélèvement
TXN001900,2024-06-07,CLIENT_0020,Société Générale,Salaire,Crédit,3473.21,9404.85,Lyon,Carte bancaire
TXN001901,2024-05-02,CLIENT_0046,BNP Paribas,Transport,Débit,-1987.09,14137.64,Strasbourg,Prélèvement
TXN001902,2024-03-03,CLIENT_0120,La Banque Postale,Salaire,Crédit,3841.7,11582.83,Lyon,Espèces
TXN001903,2024-12-08,CLIENT_0024,Crédit Agricole,Remboursement,Crédit,1427.59,790.66,Marseille,Espèces
TXN001904,2024-04-06,CLIENT_0159,BNP Paribas,Salaire,Crédit,4727.46,10742.39,Lyon,Virement
TXN001905,2024-03-15,CLIENT_0123,Crédit Agricole,Shopping,Débit,-2038.97,7789.54,Paris,Prélèvement
TXN001906,2024-07-18,CLIENT_0055,Société Générale,Épargne,Débit,-1283.49,12083.05,Bordeaux,Mobile
TXN001907,2024-11-22,CLIENT_0018,Société Générale,Virement,Crédit,3878.64,11089.88,Strasbourg,Mobile
TXN001908,2024-08-22,CLIENT_0010,LCL,Épargne,Débit,-925.33,13449.54,Bordeaux,Carte bancaire
TXN001909,2024-10-19,CLIENT_0087,LCL,Shopping,Débit,-1663.13,5274.33,Paris,Prélèvement
TXN001910,2024-08-25,CLIENT_0197,BNP Paribas,Transport,Débit,-244.46,7567.97,Marseille,Espèces
TXN001911,2024-09-10,CLIENT_0088,BNP Paribas,Salaire,Crédit,4980.87,10751.51,Paris,Prélèvement
TXN001912,2024-05-05,CLIENT_0028,BNP Paribas,Loisirs,Débit,-1066.97,103.55,Lille,Virement
TXN001913,2024-12-22,CLIENT_0106,BNP Paribas,Loisirs,Débit,-2498.21,3850.36,Toulouse,Carte bancaire
TXN001914,2024-09-12,CLIENT_0073,Crédit Agricole,Loisirs,Débit,-1020.14,-94.71,Marseille,Carte bancaire
TXN001915,2024-03-11,CLIENT_0093,BNP Paribas,Salaire,Crédit,3034.39,12699.33,Lyon,Prélèvement
TXN001916,2024-06-19,CLIENT_0021,Société Générale,Shopping,Crédit,953.96,2790.81,Paris,Prélèvement
TXN001917,2024-06-08,CLIENT_0021,La Banque Postale,Salaire,Crédit,3786.46,13651.08,Lille,Mobile
TXN001918,2024-12-02,CLIENT_0080,LCL,Loisirs,Débit,-1012.11,13927.2,Lyon,Prélèvement
TXN001919,2024-05-17,CLIENT_0002,BNP Paribas,Alimentation,Débit,-240.32,14142.79,Strasbourg,Carte bancaire
TXN001920,2024-08-28,CLIENT_0144,Société Générale,Shopping,Débit,-271.69,1961.51,Lyon,Prélèvement
TXN001921,2024-03-27,CLIENT_0162,BNP Paribas,Logement,Débit,-1424.69,12933.73,Strasbourg,Virement
TXN001922,2024-12-28,CLIENT_0131,Société Générale,Logement,Débit,-2393.44,12889.29,Nantes,Carte bancaire
TXN001923,2024-12-14,CLIENT_0187,Société Générale,Salaire,Crédit,4381.61,8438.71,Strasbourg,Mobile
TXN001924,2024-05-01,CLIENT_0136,Crédit Agricole,Alimentation,Débit,-1535.08,5520.84,Toulouse,Virement
TXN001925,2024-07-26,CLIENT_0069,Société Générale,Remboursement,Crédit,2087.14,8464.14,Lyon,Espèces
TXN001926,2024-05-10,CLIENT_0104,La Banque Postale,Remboursement,Crédit,2513.5,14656.15,Bordeaux,Prélèvement
TXN001927,2024-12-19,CLIENT_0172,Société Générale,Logement,Débit,-2037.04,8493.16,Marseille,Carte bancaire
TXN001928,2024-04-28,CLIENT_0035,Société Générale,Santé,Débit,-1829.47,10103.06,Lille,Carte bancaire
TXN001929,2024-10-21,CLIENT_0004,LCL,Alimentation,Débit,-1794.51,12364.55,Lyon,Prélèvement
TXN001930,2024-04-15,CLIENT_0032,Crédit Agricole,Virement,Crédit,764.7,10726.87,Toulouse,Espèces
TXN001931,2024-07-12,CLIENT_0052,Société Générale,Salaire,Crédit,3417.56,6372.88,Bordeaux,Espèces
TXN001932,2024-06-29,CLIENT_0126,LCL,Santé,Crédit,4297.66,9765.71,Lille,Espèces
TXN001933,2024-01-26,CLIENT_0016,LCL,Loisirs,Débit,-1161.64,451.77,Lille,Virement
TXN001934,2024-07-30,CLIENT_0110,BNP Paribas,Transport,Crédit,746.45,3829.59,Strasbourg,Mobile
TXN001935,2024-02-03,CLIENT_0058,LCL,Remboursement,Crédit,2299.42,4199.53,Bordeaux,Prélèvement
TXN001936,2024-09-01,CLIENT_0035,BNP Paribas,Épargne,Débit,-1203.47,6291.0,Bordeaux,Espèces
TXN001937,2024-07-15,CLIENT_0038,BNP Paribas,Santé,Crédit,2781.15,9449.27,Lille,Prélèvement
TXN001938,2024-09-24,CLIENT_0080,LCL,Loisirs,Débit,-683.17,9703.55,Paris,Carte bancaire
TXN001939,2024-10-17,CLIENT_0194,La Banque Postale,Transport,Débit,-710.62,12050.51,Marseille,Espèces
TXN001940,2024-09-27,CLIENT_0198,La Banque Postale,Alimentation,Débit,-53.83,11411.64,Nantes,Mobile
TXN001941,2024-06-23,CLIENT_0185,LCL,Alimentation,Débit,-472.49,10855.59,Lille,Prélèvement
TXN001942,2024-10-27,CLIENT_0145,La Banque Postale,Santé,Débit,-1676.24,14390.14,Toulouse,Carte bancaire
TXN001943,2024-07-13,CLIENT_0084,BNP Paribas,Virement,Crédit,3141.87,13298.98,Toulouse,Prélèvement
TXN001944,2024-08-29,CLIENT_0144,BNP Paribas,Santé,Débit,-1235.41,6177.76,Lyon,Carte bancaire
TXN001945,2024-10-16,CLIENT_0106,La Banque Postale,Logement,Débit,-2167.05,2676.87,Lyon,Carte bancaire
TXN001946,2024-12-14,CLIENT_0189,Société Générale,Salaire,Crédit,2234.34,1603.68,Bordeaux,Prélèvement
TXN001947,2024-02-19,CLIENT_0072,La Banque Postale,Alimentation,Débit,-2295.92,5841.64,Strasbourg,Virement
TXN001948,2024-02-17,CLIENT_0065,La Banque Postale,Shopping,Crédit,3078.28,949.41,Bordeaux,Carte bancaire
TXN001949,2024-08-31,CLIENT_0002,LCL,Loisirs,Débit,-1644.96,10285.97,Bordeaux,Espèces
TXN001950,2024-06-18,CLIENT_0072,BNP Paribas,Transport,Débit,-1459.28,13834.57,Nantes,Prélèvement
TXN001951,2024-07-01,CLIENT_0190,BNP Paribas,Virement,Crédit,2803.62,2046.56,Paris,Prélèvement
TXN001952,2024-04-08,CLIENT_0046,Société Générale,Logement,Débit,-589.38,200.66,Bordeaux,Virement
TXN001953,2024-03-08,CLIENT_0035,BNP Paribas,Loisirs,Débit,-1655.84,2997.19,Lyon,Virement
TXN001954,2024-07-06,CLIENT_0041,LCL,Loisirs,Débit,-1082.4,10162.72,Nantes,Carte bancaire
TXN001955,2024-03-28,CLIENT_0108,BNP Paribas,Shopping,Débit,-441.86,12565.07,Lyon,Virement
TXN001956,2024-04-18,CLIENT_0043,Crédit Agricole,Transport,Débit,-275.56,3053.49,Toulouse,Espèces
TXN001957,2024-03-21,CLIENT_0115,LCL,Remboursement,Crédit,2687.6,8293.05,Marseille,Mobile
TXN001958,2024-08-15,CLIENT_0198,BNP Paribas,Loisirs,Débit,-1517.67,13856.3,Bordeaux,Espèces
TXN001959,2024-05-31,CLIENT_0149,BNP Paribas,Épargne,Débit,-1164.85,910.88,Marseille,Carte bancaire
TXN001960,2024-04-27,CLIENT_0123,LCL,Salaire,Crédit,4750.33,1254.06,Marseille,Carte bancaire
TXN001961,2024-09-22,CLIENT_0013,La Banque Postale,Logement,Débit,-583.34,1459.62,Lyon,Virement
TXN001962,2024-10-02,CLIENT_0024,Crédit Agricole,Salaire,Crédit,463.66,7638.68,Lille,Prélèvement
TXN001963,2024-10-08,CLIENT_0053,Société Générale,Logement,Débit,-114.83,7102.88,Bordeaux,Carte bancaire
TXN001964,2024-09-22,CLIENT_0140,BNP Paribas,Logement,Débit,-183.23,10674.26,Toulouse,Espèces
TXN001965,2024-03-25,CLIENT_0003,BNP Paribas,Loisirs,Crédit,1721.52,13.14,Paris,Carte bancaire
TXN001966,2024-02-12,CLIENT_0021,BNP Paribas,Shopping,Débit,-1856.78,9374.11,Bordeaux,Espèces
TXN001967,2024-02-20,CLIENT_0096,BNP Paribas,Virement,Crédit,3929.07,7854.99,Paris,Virement
TXN001968,2024-06-29,CLIENT_0166,Crédit Agricole,Shopping,Débit,-292.32,13671.01,Lille,Prélèvement
TXN001969,2024-03-22,CLIENT_0139,LCL,Transport,Débit,-374.12,9856.23,Lille,Espèces
TXN001970,2024-09-24,CLIENT_0160,BNP Paribas,Transport,Débit,-2061.77,3979.15,Toulouse,Espèces
TXN001971,2024-08-28,CLIENT_0013,BNP Paribas,Alimentation,Débit,-1170.95,184.27,Lille,Virement
TXN001972,2024-07-12,CLIENT_0071,La Banque Postale,Shopping,Débit,-226.28,10720.44,Marseille,Espèces
TXN001973,2024-07-12,CLIENT_0069,La Banque Postale,Remboursement,Crédit,658.56,5901.07,Bordeaux,Prélèvement
TXN001974,2024-07-08,CLIENT_0097,BNP Paribas,Alimentation,Débit,-2054.84,11669.67,Paris,Espèces
TXN001975,2024-01-28,CLIENT_0143,LCL,Épargne,Débit,-1028.41,12768.4,Toulouse,Carte bancaire
TXN001976,2024-11-15,CLIENT_0069,BNP Paribas,Salaire,Crédit,964.59,499.98,Lyon,Espèces
TXN001977,2024-05-09,CLIENT_0136,BNP Paribas,Salaire,Crédit,665.11,8114.8,Lille,Prélèvement
TXN001978,2024-11-25,CLIENT_0064,La Banque Postale,Logement,Débit,-1186.74,13147.04,Bordeaux,Espèces
TXN001979,2024-04-06,CLIENT_0063,Société Générale,Salaire,Crédit,3256.33,5695.49,Lyon,Virement
TXN001980,2024-12-22,CLIENT_0147,Crédit Agricole,Épargne,Débit,-741.4,2148.5,Nantes,Prélèvement
TXN001981,2024-03-22,CLIENT_0095,La Banque Postale,Alimentation,Débit,-1052.4,10613.36,Nantes,Virement
TXN001982,2024-02-23,CLIENT_0011,LCL,Loisirs,Crédit,1296.66,6660.46,Lille,Espèces
TXN001983,2024-03-21,CLIENT_0011,Société Générale,Shopping,Crédit,1899.64,4004.48,Nantes,Virement
TXN001984,2024-12-11,CLIENT_0187,BNP Paribas,Shopping,Débit,-1709.54,4054.41,Lyon,Espèces
TXN001985,2024-07-12,CLIENT_0148,La Banque Postale,Loisirs,Débit,-703.07,4004.31,Paris,Virement
TXN001986,2024-02-25,CLIENT_0071,Crédit Agricole,Shopping,Débit,-1745.03,7540.58,Marseille,Espèces
TXN001987,2024-11-08,CLIENT_0164,BNP Paribas,Alimentation,Débit,-853.12,3990.29,Lille,Virement
TXN001988,2024-04-14,CLIENT_0135,Crédit Agricole,Santé,Débit,-1913.79,5003.48,Toulouse,Carte bancaire
TXN001989,2024-07-21,CLIENT_0183,La Banque Postale,Santé,Débit,-2015.84,895.89,Strasbourg,Mobile
TXN001990,2024-08-26,CLIENT_0152,BNP Paribas,Transport,Débit,-1518.11,2578.59,Bordeaux,Espèces
TXN001991,2024-04-20,CLIENT_0105,BNP Paribas,Logement,Débit,-810.94,2998.62,Lyon,Carte bancaire
TXN001992,2024-11-09,CLIENT_0100,BNP Paribas,Salaire,Crédit,2508.5,14406.37,Strasbourg,Mobile
TXN001993,2024-07-27,CLIENT_0003,BNP Paribas,Salaire,Crédit,3615.42,7629.35,Marseille,Virement
TXN001994,2024-01-14,CLIENT_0141,Société Générale,Alimentation,Débit,-839.8,5932.85,Paris,Virement
TXN001995,2024-12-18,CLIENT_0187,Crédit Agricole,Épargne,Débit,-1593.9,7208.95,Lyon,Espèces
TXN001996,2024-01-02,CLIENT_0157,Crédit Agricole,Remboursement,Crédit,3416.6,5572.3,Marseille,Carte bancaire
TXN001997,2024-02-09,CLIENT_0164,La Banque Postale,Loisirs,Débit,-2022.24,12998.04,Lille,Carte bancaire
TXN001998,2024-10-03,CLIENT_0007,La Banque Postale,Loisirs,Débit,-995.52,6898.88,Marseille,Espèces
TXN001999,2024-04-09,CLIENT_0155,La Banque Postale,Logement,Débit,-398.41,2841.58,Marseille,Carte bancaire
TXN002000,2024-05-02,CLIENT_0020,BNP Paribas,Virement,Crédit,1411.35,4734.27,Lille,Carte bancaire
TXN002001,2024-12-22,CLIENT_0011,Crédit Agricole,Loisirs,Débit,-1342.58,14080.35,Paris,Prélèvement
TXN002002,2024-05-01,CLIENT_0191,BNP Paribas,Virement,Crédit,4681.18,6144.38,Lyon,Carte bancaire
TXN002003,2024-03-06,CLIENT_0050,BNP Paribas,Épargne,Débit,-49.83,153.46,Bordeaux,Prélèvement
TXN002004,2024-07-18,CLIENT_0007,LCL,Épargne,Crédit,487.48,13004.15,Marseille,Espèces
TXN002005,2024-02-07,CLIENT_0197,Société Générale,Shopping,Crédit,1103.62,14268.19,Lille,Prélèvement
TXN002006,2024-07-01,CLIENT_0147,BNP Paribas,Alimentation,Débit,-1275.14,2342.76,Strasbourg,Espèces
TXN002007,2024-08-05,CLIENT_0054,La Banque Postale,Salaire,Crédit,3238.55,1710.23,Lille,Prélèvement
TXN002008,2024-01-21,CLIENT_0136,LCL,Transport,Débit,-2241.42,-423.14,Bordeaux,Prélèvement
TXN002009,2024-06-01,CLIENT_0136,Société Générale,Santé,Débit,-1669.43,8029.47,Nantes,Carte bancaire
TXN002010,2024-04-18,CLIENT_0027,Crédit Agricole,Santé,Débit,-1538.2,1424.13,Strasbourg,Carte bancaire
TXN002011,2024-11-06,CLIENT_0017,Crédit Agricole,Alimentation,Débit,-2483.01,8503.08,Lille,Mobile
TXN002012,2024-04-03,CLIENT_0043,LCL,Alimentation,Débit,-1135.5,3456.28,Nantes,Mobile
TXN002013,2024-10-20,CLIENT_0165,La Banque Postale,Épargne,Crédit,3301.02,12369.37,Strasbourg,Carte bancaire
TXN002014,2024-09-24,CLIENT_0164,La Banque Postale,Loisirs,Débit,-1959.91,8478.83,Bordeaux,Virement
TXN002015,2024-06-18,CLIENT_0129,Crédit Agricole,Remboursement,Crédit,559.57,-170.26,Bordeaux,Virement
TXN002016,2024-04-07,CLIENT_0076,Société Générale,Transport,Débit,-1951.94,12200.17,Nantes,Espèces
TXN002017,2024-10-15,CLIENT_0160,BNP Paribas,Salaire,Crédit,4805.11,348.97,Strasbourg,Virement
TXN002018,2024-07-22,CLIENT_0165,LCL,Transport,Débit,-1047.17,13319.92,Marseille,Virement
TXN002019,2024-06-07,CLIENT_0134,La Banque Postale,Salaire,Crédit,4718.01,10728.22,Bordeaux,Prélèvement
TXN002020,2024-12-09,CLIENT_0134,Société Générale,Remboursement,Crédit,4543.91,9577.94,Paris,Prélèvement
TXN002021,2024-01-02,CLIENT_0037,La Banque Postale,Shopping,Crédit,4442.05,1325.98,Nantes,Prélèvement
TXN002022,2024-01-16,CLIENT_0104,La Banque Postale,Salaire,Crédit,4032.7,11653.18,Toulouse,Mobile
TXN002023,2024-12-12,CLIENT_0098,La Banque Postale,Logement,Débit,-668.77,11645.81,Nantes,Prélèvement
TXN002024,2024-07-27,CLIENT_0110,BNP Paribas,Transport,Crédit,1122.33,8207.81,Marseille,Virement
TXN002025,2024-09-27,CLIENT_0065,Société Générale,Shopping,Débit,-2451.28,11131.54,Lille,Espèces
TXN002026,2024-10-04,CLIENT_0131,Crédit Agricole,Logement,Débit,-1991.73,4316.51,Paris,Carte bancaire
TXN002027,2024-03-25,CLIENT_0171,La Banque Postale,Virement,Crédit,3774.05,-484.84,Nantes,Mobile
TXN002028,2024-07-19,CLIENT_0196,LCL,Épargne,Débit,-142.6,12422.51,Bordeaux,Carte bancaire
TXN002029,2024-02-11,CLIENT_0007,BNP Paribas,Santé,Débit,-840.43,14527.13,Lyon,Espèces
TXN002030,2024-09-27,CLIENT_0156,BNP Paribas,Alimentation,Débit,-701.72,4042.04,Toulouse,Carte bancaire
TXN002031,2024-08-20,CLIENT_0150,LCL,Épargne,Débit,-2157.93,7588.02,Nantes,Virement
TXN002032,2024-01-26,CLIENT_0127,LCL,Shopping,Débit,-703.1,-239.32,Strasbourg,Mobile
TXN002033,2024-05-24,CLIENT_0036,LCL,Épargne,Débit,-1787.22,6459.89,Nantes,Virement
TXN002034,2024-11-01,CLIENT_0126,LCL,Logement,Débit,-1390.88,927.08,Nantes,Carte bancaire
TXN002035,2024-03-23,CLIENT_0197,Crédit Agricole,Remboursement,Crédit,3511.44,8827.87,Paris,Espèces
TXN002036,2024-09-25,CLIENT_0051,Société Générale,Salaire,Crédit,1350.86,14539.6,Strasbourg,Virement
TXN002037,2024-02-15,CLIENT_0044,Société Générale,Logement,Crédit,1605.29,10581.24,Toulouse,Espèces
TXN002038,2024-02-25,CLIENT_0003,Société Générale,Virement,Crédit,2746.19,726.84,Marseille,Carte bancaire
TXN002039,2024-02-10,CLIENT_0057,LCL,Remboursement,Crédit,858.74,5387.36,Bordeaux,Mobile
TXN002040,2024-12-08,CLIENT_0089,LCL,Shopping,Débit,-1241.89,8388.25,Lyon,Virement
TXN002041,2024-04-21,CLIENT_0076,Crédit Agricole,Virement,Crédit,417.96,9852.08,Lille,Mobile
